2021-01-31 08:31:45.832 | INFO     | __main__:<module>:27 - pytest 开始执行用例
2021-01-31 19:56:58.595 | DEBUG    | Common.DBmysql:dbconnect:9 - C:\Users\Administrator\PycharmProjects\Huimin_Api_Script_Pytest\Config\DB.ini
2021-01-31 19:56:58.602 | DEBUG    | Common.DBmysql:dbconnect:14 - 链接数据库文件：./Config/DB.ini
2021-01-31 19:56:58.603 | DEBUG    | Common.DBmysql:dbconnect:25 - 开始链接数据库：host=192.168.1.252,db=apiautotest
2021-01-31 19:56:58.611 | DEBUG    | peng.Multiapi.test_Add:test_add_api:39 - 断言内容：name=>>>>>  user40==user40
2021-01-31 19:56:58.617 | DEBUG    | Common.DBmysql:dbconnect:9 - C:\Users\Administrator\PycharmProjects\Huimin_Api_Script_Pytest\Config\DB.ini
2021-01-31 19:56:58.617 | DEBUG    | Common.DBmysql:dbconnect:14 - 链接数据库文件：./Config/DB.ini
2021-01-31 19:56:58.618 | DEBUG    | Common.DBmysql:dbconnect:25 - 开始链接数据库：host=192.168.1.252,db=apiautotest
2021-01-31 19:56:58.627 | DEBUG    | peng.Multiapi.test_Add:test_add_api:39 - 断言内容：name=>>>>>  user41==user41
2021-01-31 19:56:58.632 | DEBUG    | Common.DBmysql:dbconnect:9 - C:\Users\Administrator\PycharmProjects\Huimin_Api_Script_Pytest\Config\DB.ini
2021-01-31 19:56:58.633 | DEBUG    | Common.DBmysql:dbconnect:14 - 链接数据库文件：./Config/DB.ini
2021-01-31 19:56:58.633 | DEBUG    | Common.DBmysql:dbconnect:25 - 开始链接数据库：host=192.168.1.252,db=apiautotest
2021-01-31 19:56:58.641 | DEBUG    | peng.Multiapi.test_Add:test_add_api:39 - 断言内容：name=>>>>>  user42==user42
2021-01-31 19:56:58.646 | DEBUG    | peng.Multiapi.test_area:test_init:10 - 执行初始化：清空数据后插入修改和删除的数据
2021-01-31 19:56:58.646 | DEBUG    | peng.Multiapi.test_area:test_init:14 - url=http://huiminschool.dev.com:8088/api/area/areaInit,method=GET
2021-01-31 19:56:58.686 | DEBUG    | peng.Multiapi.test_area:test_init:18 - {'code': 0, 'data': [], 'msg': '清空数据库，并插入ID为1和2的数据'}
2021-01-31 19:56:58.694 | INFO     | peng.Multiapi.test_area:test_add_api:26 - 获取城市区域数据：
2021-01-31 19:56:58.694 | INFO     | peng.Multiapi.test_area:test_add_api:27 - {'用例ID': 100.0, '用例模块': '城市区域', '用例名称': '城市新增', '用例地址': 'http://huiminschool.dev.com:8088/api/area/add', '请求方式': 'POST', '请求类型': 'json', '请求参数': '{"title":"项城","pid":"100","weight":"100"}', '请求头': '{"Content-Type":"application/json"}', '前置条件': 'login', '是否执行': 'y', '状态码': '0', '期望结果': '新增成功'}
2021-01-31 19:56:58.694 | DEBUG    | peng.Multiapi.test_area:getToken:101 - 获取token:
2021-01-31 19:56:58.694 | DEBUG    | peng.Multiapi.test_area:getToken:106 - url=http://huiminschool.dev.com:8088/v0/api/user/login,method=POST
2021-01-31 19:56:58.734 | DEBUG    | peng.Multiapi.test_area:getToken:108 - 获取token全部结果
2021-01-31 19:56:58.735 | DEBUG    | peng.Multiapi.test_area:getToken:109 - {'code': 0, 'data': {'id': 1455, 'username': 'teacherapi', 'password': 'e10adc3949ba59abbe56e057f20f883e', 'mobile': '13381922071', 'token': 'ea2fce45210d334de4051265d21a38a0', 'sex': 1, 'nickname': '老师自动化测试，请勿删除', 'age': 18, 'create_time': '2021-01-31 19:56:57', 'update_time': '2021-01-31 19:56:57', 'status': 1}, 'msg': '登录成'}
2021-01-31 19:56:58.735 | DEBUG    | peng.Multiapi.test_area:getToken:112 - 获取token具体值：
2021-01-31 19:56:58.735 | DEBUG    | peng.Multiapi.test_area:getToken:113 - ea2fce45210d334de4051265d21a38a0
2021-01-31 19:56:58.736 | INFO     | peng.Multiapi.test_area:test_add_api:34 - 获取token:ea2fce45210d334de4051265d21a38a0
2021-01-31 19:56:58.736 | DEBUG    | peng.Multiapi.test_area:getSeq:118 - 获取seq:
2021-01-31 19:56:58.736 | DEBUG    | peng.Multiapi.test_area:getSeq:123 - url=http://huiminschool.dev.com:8088/api/area/getCsrfTokenRedis,method=GET
2021-01-31 19:56:58.762 | DEBUG    | peng.Multiapi.test_area:getSeq:125 - 获取seq全部结果
2021-01-31 19:56:58.763 | DEBUG    | peng.Multiapi.test_area:getSeq:126 - {'code': 0, 'data': 9134, 'msg': ''}
2021-01-31 19:56:58.763 | DEBUG    | peng.Multiapi.test_area:getSeq:129 - 获取seq具体值：
2021-01-31 19:56:58.763 | DEBUG    | peng.Multiapi.test_area:getSeq:130 - 9134
2021-01-31 19:56:58.764 | INFO     | peng.Multiapi.test_area:test_add_api:37 - 获取验证码seq:9134
2021-01-31 19:56:58.764 | DEBUG    | peng.Multiapi.test_area:addArea:140 - url=http://huiminschool.dev.com:8088/api/area/add,method=POST
2021-01-31 19:56:58.764 | DEBUG    | peng.Multiapi.test_area:addArea:142 - 请求的参数
2021-01-31 19:56:58.764 | DEBUG    | peng.Multiapi.test_area:addArea:143 - {'title': '项城', 'pid': '100', 'weight': '100', 'code': 9134}
2021-01-31 19:56:58.765 | DEBUG    | peng.Multiapi.test_area:addArea:144 - 请求头
2021-01-31 19:56:58.765 | DEBUG    | peng.Multiapi.test_area:addArea:145 - {'Content-Type': 'application/json', 'token': 'ea2fce45210d334de4051265d21a38a0'}
2021-01-31 19:56:58.765 | DEBUG    | peng.Multiapi.test_area:addArea:146 - 发送新增地址请求
2021-01-31 19:56:58.796 | DEBUG    | peng.Multiapi.test_area:addArea:148 - 获取新增地址全部结果
2021-01-31 19:56:58.797 | DEBUG    | peng.Multiapi.test_area:addArea:149 - {'code': 0, 'data': {'title': '项城', 'pid': '100', 'weight': '100', 'code': 9134, 'id': '5'}, 'msg': ''}
2021-01-31 19:56:58.797 | DEBUG    | peng.Multiapi.test_area:addArea:151 - {'title': '项城', 'pid': '100', 'weight': '100', 'code': 9134, 'id': '5'}
2021-01-31 19:56:58.798 | INFO     | peng.Multiapi.test_area:test_add_api:43 - 通过接口插入数据库后得到的区域数据:
2021-01-31 19:56:58.798 | INFO     | peng.Multiapi.test_area:test_add_api:44 - {'title': '项城', 'pid': '100', 'weight': '100', 'code': 9134, 'id': '5'}
2021-01-31 19:56:58.798 | DEBUG    | peng.Multiapi.test_area:getSeq:118 - 获取seq:
2021-01-31 19:56:58.798 | DEBUG    | peng.Multiapi.test_area:getSeq:123 - url=http://huiminschool.dev.com:8088/api/area/getCsrfTokenRedis,method=GET
2021-01-31 19:56:58.827 | DEBUG    | peng.Multiapi.test_area:getSeq:125 - 获取seq全部结果
2021-01-31 19:56:58.828 | DEBUG    | peng.Multiapi.test_area:getSeq:126 - {'code': 0, 'data': 7792, 'msg': ''}
2021-01-31 19:56:58.828 | DEBUG    | peng.Multiapi.test_area:getSeq:129 - 获取seq具体值：
2021-01-31 19:56:58.828 | DEBUG    | peng.Multiapi.test_area:getSeq:130 - 7792
2021-01-31 19:56:58.828 | DEBUG    | peng.Multiapi.test_area:getArea:185 - url=http://huiminschool.dev.com:8088/api/area/detail?id=5&code=7792,method=GET
2021-01-31 19:56:58.856 | DEBUG    | peng.Multiapi.test_area:getArea:188 - 获取token全部结果
2021-01-31 19:56:58.857 | DEBUG    | peng.Multiapi.test_area:getArea:189 - {'code': 0, 'data': {'id': 5, 'title': '项城', 'pid': 100, 'weight': 100}, 'msg': ''}
2021-01-31 19:56:58.857 | INFO     | peng.Multiapi.test_area:test_add_api:47 - 通过接口，读取新插入的数据:
2021-01-31 19:56:58.857 | INFO     | peng.Multiapi.test_area:test_add_api:48 - {'id': 5, 'title': '项城', 'pid': 100, 'weight': 100}
2021-01-31 19:56:58.857 | DEBUG    | peng.Multiapi.test_area:assertAddArea:210 - 数据库断言：title：项城=====>数据库title：项城
2021-01-31 19:56:58.858 | DEBUG    | peng.Multiapi.test_area:assertAddArea:212 - 数据库断言：pid：100=====>数据库pid：100
2021-01-31 19:56:58.858 | DEBUG    | peng.Multiapi.test_area:assertAddArea:214 - 数据库断言：weight：100=====>数据库weight：100
2021-01-31 19:56:58.863 | DEBUG    | peng.Multiapi.test_area:getToken:101 - 获取token:
2021-01-31 19:56:58.864 | DEBUG    | peng.Multiapi.test_area:getToken:106 - url=http://huiminschool.dev.com:8088/v0/api/user/login,method=POST
2021-01-31 19:56:58.893 | DEBUG    | peng.Multiapi.test_area:getToken:108 - 获取token全部结果
2021-01-31 19:56:58.893 | DEBUG    | peng.Multiapi.test_area:getToken:109 - {'code': 0, 'data': {'id': 1455, 'username': 'teacherapi', 'password': 'e10adc3949ba59abbe56e057f20f883e', 'mobile': '13381922071', 'token': '0ff033b2dff4db0c80ff41655799b52c', 'sex': 1, 'nickname': '老师自动化测试，请勿删除', 'age': 18, 'create_time': '2021-01-31 19:56:58', 'update_time': '2021-01-31 19:56:58', 'status': 1}, 'msg': '登录成'}
2021-01-31 19:56:58.894 | DEBUG    | peng.Multiapi.test_area:getToken:112 - 获取token具体值：
2021-01-31 19:56:58.894 | DEBUG    | peng.Multiapi.test_area:getToken:113 - 0ff033b2dff4db0c80ff41655799b52c
2021-01-31 19:56:58.894 | INFO     | peng.Multiapi.test_area:test_edit_api:58 - 获取token:0ff033b2dff4db0c80ff41655799b52c
2021-01-31 19:56:58.894 | DEBUG    | peng.Multiapi.test_area:getSeq:118 - 获取seq:
2021-01-31 19:56:58.894 | DEBUG    | peng.Multiapi.test_area:getSeq:123 - url=http://huiminschool.dev.com:8088/api/area/getCsrfTokenRedis,method=GET
2021-01-31 19:56:58.921 | DEBUG    | peng.Multiapi.test_area:getSeq:125 - 获取seq全部结果
2021-01-31 19:56:58.921 | DEBUG    | peng.Multiapi.test_area:getSeq:126 - {'code': 0, 'data': 7014, 'msg': ''}
2021-01-31 19:56:58.921 | DEBUG    | peng.Multiapi.test_area:getSeq:129 - 获取seq具体值：
2021-01-31 19:56:58.922 | DEBUG    | peng.Multiapi.test_area:getSeq:130 - 7014
2021-01-31 19:56:58.922 | INFO     | peng.Multiapi.test_area:test_edit_api:61 - 获取验证码seq:7014
2021-01-31 19:56:58.922 | DEBUG    | peng.Multiapi.test_area:test_edit_api:63 - {'用例ID': 101.0, '用例模块': '城市区域', '用例名称': '城市修改', '用例地址': 'http://huiminschool.dev.com:8088/api/area/edit', '请求方式': 'POST', '请求类型': 'json', '请求参数': '{"title":"商水改成鹿邑","pid":"100","weight":"101","id":2}', '请求头': '{"Content-Type":"application/json"}', '前置条件': 'login', '是否执行': 'y', '状态码': '0', '期望结果': '修改成功'}
2021-01-31 19:56:58.922 | DEBUG    | peng.Multiapi.test_area:editArea:163 - url=http://huiminschool.dev.com:8088/api/area/edit,method=POST
2021-01-31 19:56:58.922 | DEBUG    | peng.Multiapi.test_area:editArea:165 - 请求的参数
2021-01-31 19:56:58.923 | DEBUG    | peng.Multiapi.test_area:editArea:166 - {'title': '商水改成鹿邑', 'pid': '100', 'weight': '101', 'id': 2, 'code': 7014}
2021-01-31 19:56:58.923 | DEBUG    | peng.Multiapi.test_area:editArea:167 - 请求头
2021-01-31 19:56:58.923 | DEBUG    | peng.Multiapi.test_area:editArea:168 - {'Content-Type': 'application/json', 'token': '0ff033b2dff4db0c80ff41655799b52c'}
2021-01-31 19:56:58.923 | DEBUG    | peng.Multiapi.test_area:editArea:169 - 发送修改地址请求
2021-01-31 19:56:58.961 | DEBUG    | peng.Multiapi.test_area:editArea:171 - 获取修改地址全部结果
2021-01-31 19:56:58.962 | DEBUG    | peng.Multiapi.test_area:editArea:172 - {'code': 0, 'data': {'id': 2, 'title': '商水改成鹿邑', 'pid': '100', 'weight': '101', 'code': 7014}, 'msg': ''}
2021-01-31 19:56:58.962 | DEBUG    | peng.Multiapi.test_area:editArea:174 - {'id': 2, 'title': '商水改成鹿邑', 'pid': '100', 'weight': '101', 'code': 7014}
2021-01-31 19:56:58.962 | INFO     | peng.Multiapi.test_area:test_edit_api:66 - 通过接口修改数据库后得到的区域数据:
2021-01-31 19:56:58.963 | INFO     | peng.Multiapi.test_area:test_edit_api:67 - {'id': 2, 'title': '商水改成鹿邑', 'pid': '100', 'weight': '101', 'code': 7014}
2021-01-31 19:56:58.963 | DEBUG    | peng.Multiapi.test_area:getSeq:118 - 获取seq:
2021-01-31 19:56:58.963 | DEBUG    | peng.Multiapi.test_area:getSeq:123 - url=http://huiminschool.dev.com:8088/api/area/getCsrfTokenRedis,method=GET
2021-01-31 19:56:59.000 | DEBUG    | peng.Multiapi.test_area:getSeq:125 - 获取seq全部结果
2021-01-31 19:56:59.001 | DEBUG    | peng.Multiapi.test_area:getSeq:126 - {'code': 0, 'data': 3394, 'msg': ''}
2021-01-31 19:56:59.002 | DEBUG    | peng.Multiapi.test_area:getSeq:129 - 获取seq具体值：
2021-01-31 19:56:59.004 | DEBUG    | peng.Multiapi.test_area:getSeq:130 - 3394
2021-01-31 19:56:59.004 | DEBUG    | peng.Multiapi.test_area:getArea:185 - url=http://huiminschool.dev.com:8088/api/area/detail?id=2&code=3394,method=GET
2021-01-31 19:56:59.033 | DEBUG    | peng.Multiapi.test_area:getArea:188 - 获取token全部结果
2021-01-31 19:56:59.033 | DEBUG    | peng.Multiapi.test_area:getArea:189 - {'code': 0, 'data': {'id': 2, 'title': '商水改成鹿邑', 'pid': 100, 'weight': 101}, 'msg': ''}
2021-01-31 19:56:59.033 | DEBUG    | peng.Multiapi.test_area:assertAddArea:210 - 数据库断言：title：商水改成鹿邑=====>数据库title：商水改成鹿邑
2021-01-31 19:56:59.033 | DEBUG    | peng.Multiapi.test_area:assertAddArea:212 - 数据库断言：pid：100=====>数据库pid：100
2021-01-31 19:56:59.033 | DEBUG    | peng.Multiapi.test_area:assertAddArea:214 - 数据库断言：weight：101=====>数据库weight：101
2021-01-31 19:56:59.042 | DEBUG    | peng.Multiapi.test_area:getToken:101 - 获取token:
2021-01-31 19:56:59.042 | DEBUG    | peng.Multiapi.test_area:getToken:106 - url=http://huiminschool.dev.com:8088/v0/api/user/login,method=POST
2021-01-31 19:56:59.071 | DEBUG    | peng.Multiapi.test_area:getToken:108 - 获取token全部结果
2021-01-31 19:56:59.071 | DEBUG    | peng.Multiapi.test_area:getToken:109 - {'code': 0, 'data': {'id': 1455, 'username': 'teacherapi', 'password': 'e10adc3949ba59abbe56e057f20f883e', 'mobile': '13381922071', 'token': '0ff033b2dff4db0c80ff41655799b52c', 'sex': 1, 'nickname': '老师自动化测试，请勿删除', 'age': 18, 'create_time': '2021-01-31 19:56:58', 'update_time': '2021-01-31 19:56:58', 'status': 1}, 'msg': '登录成'}
2021-01-31 19:56:59.072 | DEBUG    | peng.Multiapi.test_area:getToken:112 - 获取token具体值：
2021-01-31 19:56:59.072 | DEBUG    | peng.Multiapi.test_area:getToken:113 - 0ff033b2dff4db0c80ff41655799b52c
2021-01-31 19:56:59.072 | INFO     | peng.Multiapi.test_area:test_del_api:78 - 获取token:0ff033b2dff4db0c80ff41655799b52c
2021-01-31 19:56:59.073 | DEBUG    | peng.Multiapi.test_area:getSeq:118 - 获取seq:
2021-01-31 19:56:59.073 | DEBUG    | peng.Multiapi.test_area:getSeq:123 - url=http://huiminschool.dev.com:8088/api/area/getCsrfTokenRedis,method=GET
2021-01-31 19:56:59.099 | DEBUG    | peng.Multiapi.test_area:getSeq:125 - 获取seq全部结果
2021-01-31 19:56:59.099 | DEBUG    | peng.Multiapi.test_area:getSeq:126 - {'code': 0, 'data': 6197, 'msg': ''}
2021-01-31 19:56:59.100 | DEBUG    | peng.Multiapi.test_area:getSeq:129 - 获取seq具体值：
2021-01-31 19:56:59.100 | DEBUG    | peng.Multiapi.test_area:getSeq:130 - 6197
2021-01-31 19:56:59.100 | INFO     | peng.Multiapi.test_area:test_del_api:81 - 获取验证码seq:6197
2021-01-31 19:56:59.101 | DEBUG    | peng.Multiapi.test_area:delArea:194 - ###########删除城市区域#################################
2021-01-31 19:56:59.101 | DEBUG    | peng.Multiapi.test_area:delArea:202 - url=http://huiminschool.dev.com:8088/api/area/delete?id=1&code=6197,method=GET
2021-01-31 19:56:59.140 | DEBUG    | peng.Multiapi.test_area:delArea:205 - 获取删除城市区域的结果
2021-01-31 19:56:59.140 | DEBUG    | peng.Multiapi.test_area:delArea:206 - {'code': 0, 'data': [], 'msg': '删除成功'}
2021-01-31 19:56:59.141 | INFO     | peng.Multiapi.test_area:test_del_api:84 - 通过接口删除数据后得到最终结果:
2021-01-31 19:56:59.141 | INFO     | peng.Multiapi.test_area:test_del_api:85 - 删除成功
2021-01-31 19:56:59.141 | DEBUG    | peng.Multiapi.test_area:test_del_api:88 - 返回结果断言，期望code：0=====>接口返回code：0
2021-01-31 19:56:59.141 | DEBUG    | peng.Multiapi.test_area:test_del_api:90 - 返回结果断言，期望结果：删除成功=====>接口返回结果：删除成功
2021-01-31 19:56:59.205 | DEBUG    | peng.Oneapi.test_login:test_logi_api:24 - 发送登录请求
2021-01-31 19:56:59.206 | DEBUG    | peng.Oneapi.test_login:test_logi_api:25 - 请求方式：post
2021-01-31 19:56:59.206 | DEBUG    | peng.Oneapi.test_login:test_logi_api:26 - 请求地址：http://192.168.1.252:6089/login
2021-01-31 19:56:59.206 | DEBUG    | peng.Oneapi.test_login:test_logi_api:27 - 请求数据：{"username": "kona", "password": "123456"}
2021-01-31 19:56:59.206 | DEBUG    | peng.Oneapi.test_login:test_logi_api:28 - 请求数据：{"Content-Type":"application/json"}
2021-01-31 19:56:59.214 | DEBUG    | peng.Oneapi.test_login:test_logi_api:30 - 请求结果：b'{"msg": "\\u767b\\u5f55\\u6210\\u529f", "errcode": "0000"}'
2021-01-31 19:56:59.215 | DEBUG    | peng.Oneapi.test_login:test_logi_api:31 - 登录请求结束
2021-01-31 19:56:59.215 | DEBUG    | peng.Oneapi.test_login:test_logi_api:38 - 断言内容：errcode=>>>>>  0000==0000
2021-01-31 19:56:59.215 | DEBUG    | peng.Oneapi.test_login:test_logi_api:39 - 断言内容：message=>>>>>  登录成功=={"msg": "登录成功", "errcode": "0000"}
2021-01-31 19:56:59.222 | DEBUG    | peng.Oneapi.test_login:test_logi_api:24 - 发送登录请求
2021-01-31 19:56:59.222 | DEBUG    | peng.Oneapi.test_login:test_logi_api:25 - 请求方式：post
2021-01-31 19:56:59.222 | DEBUG    | peng.Oneapi.test_login:test_logi_api:26 - 请求地址：http://192.168.1.252:6089/login
2021-01-31 19:56:59.222 | DEBUG    | peng.Oneapi.test_login:test_logi_api:27 - 请求数据：{"username": "kon", "password": "123"}
2021-01-31 19:56:59.223 | DEBUG    | peng.Oneapi.test_login:test_logi_api:28 - 请求数据：{"Content-Type":"application/json"}
2021-01-31 19:56:59.229 | DEBUG    | peng.Oneapi.test_login:test_logi_api:30 - 请求结果：b'{"msg": "\\u8d26\\u53f7\\u6216\\u5bc6\\u7801\\u4e0d\\u6b63\\u786e", "errcode": "0003"}'
2021-01-31 19:56:59.230 | DEBUG    | peng.Oneapi.test_login:test_logi_api:31 - 登录请求结束
2021-01-31 19:56:59.232 | DEBUG    | peng.Oneapi.test_login:test_logi_api:38 - 断言内容：errcode=>>>>>  0003==0003
2021-01-31 19:56:59.232 | DEBUG    | peng.Oneapi.test_login:test_logi_api:39 - 断言内容：message=>>>>>  账号或密码不正确=={"msg": "账号或密码不正确", "errcode": "0003"}
2021-01-31 19:56:59.240 | DEBUG    | peng.Oneapi.test_login:test_logi_api:24 - 发送登录请求
2021-01-31 19:56:59.240 | DEBUG    | peng.Oneapi.test_login:test_logi_api:25 - 请求方式：post
2021-01-31 19:56:59.240 | DEBUG    | peng.Oneapi.test_login:test_logi_api:26 - 请求地址：http://192.168.1.252:6089/login
2021-01-31 19:56:59.240 | DEBUG    | peng.Oneapi.test_login:test_logi_api:27 - 请求数据：{"username": "kona", "password": "123"}
2021-01-31 19:56:59.241 | DEBUG    | peng.Oneapi.test_login:test_logi_api:28 - 请求数据：{"Content-Type":"application/json"}
2021-01-31 19:56:59.248 | DEBUG    | peng.Oneapi.test_login:test_logi_api:30 - 请求结果：b'{"msg": "\\u8d26\\u53f7\\u6216\\u5bc6\\u7801\\u4e0d\\u6b63\\u786e", "errcode": "0003"}'
2021-01-31 19:56:59.248 | DEBUG    | peng.Oneapi.test_login:test_logi_api:31 - 登录请求结束
2021-01-31 19:56:59.257 | DEBUG    | peng.Oneapi.test_login:test_logi_api:38 - 断言内容：errcode=>>>>>  0003==0003
2021-01-31 19:56:59.258 | DEBUG    | peng.Oneapi.test_login:test_logi_api:39 - 断言内容：message=>>>>>  账号或密码不正确=={"msg": "账号或密码不正确", "errcode": "0003"}
2021-01-31 19:56:59.284 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:24 - 发送登录请求
2021-01-31 19:56:59.284 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:25 - 请求方式：post
2021-01-31 19:56:59.287 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:26 - 请求地址：http://192.168.1.252:6089/login
2021-01-31 19:56:59.287 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:27 - 请求数据：{"username": "kona", "password": "123456"}
2021-01-31 19:56:59.288 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:28 - 请求数据：{"Content-Type":"application/json"}
2021-01-31 19:56:59.295 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:30 - 请求结果：b'{"msg": "\\u767b\\u5f55\\u6210\\u529f", "errcode": "0000"}'
2021-01-31 19:56:59.295 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:31 - 登录请求结束
2021-01-31 19:56:59.296 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:38 - 断言内容：errcode=>>>>>  0000==0000
2021-01-31 19:56:59.296 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:39 - 断言内容：message=>>>>>  登录成功=={"msg": "登录成功", "errcode": "0000"}
2021-01-31 19:56:59.307 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:24 - 发送登录请求
2021-01-31 19:56:59.307 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:25 - 请求方式：post
2021-01-31 19:56:59.307 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:26 - 请求地址：http://192.168.1.252:6089/login
2021-01-31 19:56:59.308 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:27 - 请求数据：{"username": "kon", "password": "123"}
2021-01-31 19:56:59.308 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:28 - 请求数据：{"Content-Type":"application/json"}
2021-01-31 19:56:59.325 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:30 - 请求结果：b'{"msg": "\\u8d26\\u53f7\\u6216\\u5bc6\\u7801\\u4e0d\\u6b63\\u786e", "errcode": "0003"}'
2021-01-31 19:56:59.325 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:31 - 登录请求结束
2021-01-31 19:56:59.326 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:38 - 断言内容：errcode=>>>>>  0003==0003
2021-01-31 19:56:59.326 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:39 - 断言内容：message=>>>>>  账号或密码不正确=={"msg": "账号或密码不正确", "errcode": "0003"}
2021-01-31 19:56:59.331 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:24 - 发送登录请求
2021-01-31 19:56:59.331 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:25 - 请求方式：post
2021-01-31 19:56:59.331 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:26 - 请求地址：http://192.168.1.252:6089/login
2021-01-31 19:56:59.332 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:27 - 请求数据：{"username": "kona", "password": "123"}
2021-01-31 19:56:59.332 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:28 - 请求数据：{"Content-Type":"application/json"}
2021-01-31 19:56:59.338 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:30 - 请求结果：b'{"msg": "\\u8d26\\u53f7\\u6216\\u5bc6\\u7801\\u4e0d\\u6b63\\u786e", "errcode": "0003"}'
2021-01-31 19:56:59.339 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:31 - 登录请求结束
2021-01-31 19:56:59.339 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:38 - 断言内容：errcode=>>>>>  0003==0003
2021-01-31 19:56:59.339 | DEBUG    | peng.Oneapi.test_zhuce:test_logi_api:39 - 断言内容：message=>>>>>  账号或密码不正确=={"msg": "账号或密码不正确", "errcode": "0003"}
2021-01-31 19:56:59.362 | INFO     | __main__:<module>:29 - pytest 用例执行结束

2021-01-31 19:57:03.270 | DEBUG    | __main__:<module>:37 - C:\Users\Administrator\PycharmProjects\Huimin_Api_Script_Pytest\Report/peng/20210131/Html/
2021-01-31 19:57:54.818 | INFO     | __main__:<module>:27 - pytest 开始执行用例
2021-01-31 19:57:56.215 | INFO     | Common.OperationExcel:getExceldatas:37 - 读取文件：Data/add.xls
2021-01-31 19:57:56.261 | INFO     | Common.OperationExcel:getExceldatas:37 - 读取文件：Data/area.xls
2021-01-31 19:57:56.275 | INFO     | Common.OperationExcel:getExceldatas:37 - 读取文件：Data/area.xls
2021-01-31 19:57:56.290 | INFO     | Common.OperationExcel:getExceldatas:37 - 读取文件：Data/area.xls
2021-01-31 19:57:56.313 | INFO     | Common.OperationExcel:getExceldatas:37 - 读取文件：Data/login.xls
2021-01-31 19:57:56.341 | INFO     | Common.OperationExcel:getExceldatas:37 - 读取文件：Data/zhuce.xls
2021-01-31 19:57:56.372 | DEBUG    | Common.DBmysql:dbconnect:9 - C:\Users\Administrator\PycharmProjects\Huimin_Api_Script_Pytest\Config\DB.ini
2021-01-31 19:57:56.373 | DEBUG    | Common.DBmysql:dbconnect:14 - 链接数据库文件：./Config/DB.ini
2021-01-31 19:57:56.374 | DEBUG    | Common.DBmysql:dbconnect:25 - 开始链接数据库：host=192.168.1.252,db=apiautotest
2021-01-31 19:57:56.385 | DEBUG    | peng.Multiapi.test_Add:test_add_api:39 - 断言内容：name=>>>>>  user40==user40
2021-01-31 19:57:56.390 | DEBUG    | Common.DBmysql:dbconnect:9 - C:\Users\Administrator\PycharmProjects\Huimin_Api_Script_Pytest\Config\DB.ini
2021-01-31 19:57:56.391 | DEBUG    | Common.DBmysql:dbconnect:14 - 链接数据库文件：./Config/DB.ini
2021-01-31 19:57:56.391 | DEBUG    | Common.DBmysql:dbconnect:25 - 开始链接数据库：host=192.168.1.252,db=apiautotest
2021-01-31 19:57:56.399 | DEBUG    | peng.Multiapi.test_Add:test_add_api:39 - 断言内容：name=>>>>>  user41==user41
2021-01-31 19:57:56.404 | DEBUG    | Common.DBmysql:dbconnect:9 - C:\Users\Administrator\PycharmProjects\Huimin_Api_Script_Pytest\Config\DB.ini
2021-01-31 19:57:56.405 | DEBUG    | Common.DBmysql:dbconnect:14 - 链接数据库文件：./Config/DB.ini
2021-01-31 19:57:56.406 | DEBUG    | Common.DBmysql:dbconnect:25 - 开始链接数据库：host=192.168.1.252,db=apiautotest
2021-01-31 19:57:56.414 | DEBUG    | peng.Multiapi.test_Add:test_add_api:39 - 断言内容：name=>>>>>  user42==user42
2021-01-31 19:57:56.419 | DEBUG    | peng.Multiapi.test_area:test_init:10 - 执行初始化：清空数据后插入修改和删除的数据
2021-01-31 19:57:56.421 | DEBUG    | peng.Multiapi.test_area:test_init:14 - url=http://huiminschool.dev.com:8088/api/area/areaInit,method=GET
2021-01-31 19:57:56.464 | DEBUG    | peng.Multiapi.test_area:test_init:18 - {'code': 0, 'data': [], 'msg': '清空数据库，并插入ID为1和2的数据'}
